Processes,Size,Latency
50,512,7.39
50,1024,8.37
50,2048,9.03
50,4096,12.73
50,8192,16.95
50,16384,29.83
50,32768,54.13
50,65536,108.61
50,131072,195.91
50,262144,381.71
50,524288,771.86
50,1048576,1531.68
52,2,4.27
52,4,4.56
52,8,4.24
52,16,4.21
52,32,4.18
52,64,5.91
52,128,5.42
52,256,7.23
52,512,7.26
52,1024,7.62
52,2048,8.70
52,4096,11.28
52,8192,16.44
52,16384,30.87
52,32768,57.50
52,65536,108.49
52,131072,205.70
52,262144,395.44
52,524288,795.92
52,1048576,1597.77
54,2,4.05
54,4,4.26
54,8,4.38
54,16,4.31
54,32,4.22
54,64,5.88
54,128,5.20
54,256,7.26
54,512,6.87
54,1024,7.96
54,2048,8.39
54,4096,12.09
54,8192,17.20
54,16384,30.87
54,32768,55.82
54,65536,109.76
54,131072,213.68
54,262144,403.66
54,524288,804.85
54,1048576,1598.59
56,2,4.06
56,4,4.14
56,8,4.46
56,16,3.93
56,32,4.13
56,64,5.65
56,128,5.41
56,256,7.28
56,512,7.09
56,1024,8.26
56,2048,8.70
56,4096,12.35
56,8192,17.46
56,16384,32.64
56,32768,58.32
56,65536,112.53
56,131072,218.28
56,262144,402.60
56,524288,864.35
56,1048576,1601.17
58,2,4.26
58,4,4.49
58,8,4.81
58,16,4.28
58,32,4.24
58,64,6.22
58,128,5.60
58,256,7.34
58,512,7.19
58,1024,8.16
58,2048,8.83
58,4096,12.56
58,8192,17.66
58,16384,34.11
58,32768,60.44
58,65536,111.87
58,131072,229.75
58,262144,447.92
58,524288,865.98
