Processes,Size,Latency
30,131072,110.25
30,262144,301.84
30,524288,664.96
30,1048576,1496.76
32,2,0.63
32,4,0.64
32,8,0.65
32,16,0.71
32,32,0.72
32,64,0.77
32,128,0.88
32,256,0.97
32,512,1.24
32,1024,1.58
32,2048,2.36
32,4096,3.99
32,8192,6.14
32,16384,13.72
32,32768,24.52
32,65536,48.89
32,131072,120.71
32,262144,323.15
32,524288,707.44
32,1048576,4237.47
34,2,0.64
34,4,0.63
34,8,0.64
34,16,0.67
34,32,0.73
34,64,0.75
34,128,0.84
34,256,0.95
34,512,1.10
34,1024,1.50
34,2048,2.27
34,4096,3.94
34,8192,6.13
34,16384,12.70
34,32768,23.86
34,65536,47.33
34,131072,135.19
34,262144,351.16
34,524288,773.36
34,1048576,4630.84
36,2,0.57
36,4,0.59
36,8,0.61
36,16,0.65
36,32,0.70
36,64,0.74
36,128,0.85
36,256,0.96
36,512,1.10
36,1024,1.44
36,2048,2.20
36,4096,3.77
36,8192,6.27
36,16384,12.38
36,32768,23.76
36,65536,55.38
36,131072,132.16
36,262144,343.86
36,524288,756.08
