Processes,Size,Latency
14,16384,6.33
14,32768,12.70
14,65536,25.75
14,131072,54.44
14,262144,210.80
14,524288,553.31
14,1048576,1786.88
16,2,1.01
16,4,1.02
16,8,1.01
16,16,1.02
16,32,1.02
16,64,1.07
16,128,1.36
16,256,1.36
16,512,1.38
16,1024,1.46
16,2048,1.67
16,4096,2.50
16,8192,3.99
16,16384,7.83
16,32768,15.02
16,65536,31.17
16,131072,62.54
16,262144,252.77
16,524288,706.80
16,1048576,2167.41
18,2,1.04
18,4,0.99
18,8,1.04
18,16,1.03
18,32,1.04
18,64,1.00
18,128,1.22
18,256,1.25
18,512,1.28
18,1024,1.44
18,2048,1.67
18,4096,2.50
18,8192,3.85
18,16384,7.91
18,32768,16.00
18,65536,35.36
18,131072,72.37
18,262144,292.05
18,524288,840.31
18,1048576,2507.56
20,2,1.05
20,4,1.03
20,8,0.99
20,16,1.03
20,32,1.04
20,64,1.01
20,128,1.35
20,256,1.30
20,512,1.34
20,1024,1.43
20,2048,1.78
20,4096,2.59
20,8192,4.20
20,16384,8.59
20,32768,17.64
20,65536,38.38
20,131072,79.48
20,262144,326.19
20,524288,991.40
20,1048576,2804.27
22,2,1.17
22,4,1.14
22,8,1.17
22,16,1.06
22,32,1.15
22,64,1.11
22,128,1.32
22,256,1.40
22,512,1.37
22,1024,1.53
22,2048,1.75
22,4096,2.83
22,8192,4.32
22,16384,9.31
22,32768,18.81
22,65536,40.95
22,131072,87.75
22,262144,366.16
22,524288,1207.50
22,1048576,3117.67
24,2,1.14
24,4,1.11
24,8,1.10
24,16,1.10
24,32,1.14
24,64,1.20
24,128,1.35
24,256,1.52
24,512,1.45
24,1024,1.57
24,2048,1.78
24,4096,2.82
24,8192,4.52
24,16384,9.69
24,32768,20.26
24,65536,45.47
24,131072,89.70
24,262144,408.50
24,524288,1359.72
24,1048576,3374.52
26,2,0.93
26,4,0.89
26,8,1.02
26,16,0.91
26,32,0.93
26,64,0.93
26,128,1.16
26,256,1.20
26,512,1.36
26,1024,1.42
26,2048,1.70
26,4096,2.53
26,8192,4.27
26,16384,8.93
26,32768,19.18
26,65536,42.62
26,131072,86.78
26,262144,460.88
26,524288,1389.07
26,1048576,3553.44
28,2,0.92
28,4,0.90
28,8,0.94
28,16,0.94
28,32,0.90
28,64,0.93
28,128,1.10
28,256,1.17
28,512,1.25
28,1024,1.34
28,2048,1.51
28,4096,2.35
28,8192,3.98
28,16384,8.60
28,32768,17.95
28,65536,39.42
28,131072,83.20
28,262144,518.37
28,524288,1475.29
28,1048576,3756.84
30,2,0.91
30,4,0.93
30,8,0.99
30,16,0.89
30,32,0.94
30,64,0.93
30,128,1.15
30,256,1.15
30,512,1.20
30,1024,1.28
30,2048,1.56
30,4096,2.33
30,8192,3.79
30,16384,7.84
30,32768,17.06
30,65536,38.09
30,131072,79.06
30,262144,540.61
30,524288,1539.31
30,1048576,3988.21
32,2,1.35
32,4,1.40
32,8,1.29
32,16,1.27
32,32,1.34
32,64,1.31
32,128,1.54
32,256,1.59
32,512,1.63
32,1024,1.80
32,2048,2.16
32,4096,2.87
32,8192,3.91
32,16384,8.09
32,32768,16.40
32,65536,34.74
32,131072,76.68
32,262144,572.55
32,524288,1678.03
32,1048576,4255.49
34,2,1.01
34,4,1.08
34,8,1.04
34,16,1.02
34,32,1.05
34,64,1.02
34,128,1.26
34,256,1.29
34,512,1.34
34,1024,1.46
34,2048,1.82
34,4096,2.51
34,8192,3.55
34,16384,7.25
34,32768,15.70
34,65536,34.80
34,131072,79.15
34,262144,621.20
34,524288,1714.23
34,1048576,4398.84
36,2,0.90
36,4,0.84
36,8,0.80
36,16,0.84
36,32,0.84
36,64,0.83
36,128,1.11
36,256,1.08
36,512,1.20
36,1024,1.27
36,2048,1.60
36,4096,2.35
36,8192,3.26
36,16384,6.84
36,32768,14.77
36,65536,33.65
36,131072,74.36
36,262144,640.79
36,524288,1756.03
36,1048576,4530.45
38,2,0.64
38,4,0.72
38,8,0.65
38,16,0.63
38,32,0.68
38,64,0.73
38,128,0.87
38,256,0.88
38,512,0.94
38,1024,1.07
38,2048,1.35
38,4096,2.07
38,8192,2.96
38,16384,6.43
38,32768,14.19
38,65536,33.34
38,131072,72.31
38,262144,681.78
38,524288,1855.99
38,1048576,4713.33
40,2,0.52
40,4,0.56
40,8,0.53
40,16,0.52
40,32,0.55
40,64,0.54
40,128,0.70
40,256,0.74
40,512,0.76
40,1024,0.89
40,2048,1.14
40,4096,1.87
40,8192,2.74
40,16384,6.00
40,32768,13.62
40,65536,31.90
40,131072,70.22
40,262144,694.36
40,524288,1905.52
40,1048576,4806.62
42,2,0.48
42,4,0.52
42,8,0.46
42,16,0.50
42,32,0.47
42,64,0.48
42,128,0.63
42,256,0.70
42,512,0.71
42,1024,0.83
42,2048,1.08
42,4096,1.69
42,8192,2.60
42,16384,5.84
42,32768,13.61
42,65536,30.91
42,131072,69.37
42,262144,773.37
