Processes,Size,Latency
22,262144,382.07
22,524288,752.49
22,1048576,1708.27
24,2,18.98
24,4,18.98
24,8,18.98
24,16,19.06
24,32,20.05
24,64,20.42
24,128,22.29
24,256,24.11
24,512,25.40
24,1024,27.54
24,2048,34.05
24,4096,42.43
24,8192,56.68
24,16384,78.85
24,32768,109.49
24,65536,174.57
24,131072,287.79
24,262144,424.13
24,524288,821.41
24,1048576,1903.58
26,2,20.33
26,4,20.32
26,8,20.41
26,16,20.30
26,32,21.58
26,64,21.44
26,128,23.82
26,256,25.46
26,512,26.96
26,1024,29.43
26,2048,37.07
26,4096,46.84
26,8192,62.47
26,16384,84.95
26,32768,120.28
26,65536,185.83
26,131072,309.40
26,262144,452.19
26,524288,923.22
26,1048576,2091.98
28,2,22.19
28,4,22.45
28,8,22.22
28,16,22.25
28,32,23.27
28,64,23.79
28,128,25.97
28,256,28.12
28,512,29.61
28,1024,32.23
28,2048,39.97
28,4096,50.18
28,8192,66.46
28,16384,91.61
28,32768,128.15
28,65536,200.66
28,131072,334.42
28,262144,489.50
28,524288,1023.48
28,1048576,2321.93
30,2,23.24
30,4,23.49
30,8,23.20
30,16,23.38
30,32,24.72
30,64,25.10
30,128,27.22
30,256,29.66
30,512,31.16
30,1024,33.83
30,2048,42.56
30,4096,54.02
30,8192,71.36
30,16384,97.50
30,32768,141.57
30,65536,214.97
30,131072,356.85
30,262144,528.46
30,524288,1098.26
30,1048576,2558.47
32,2,25.87
32,4,25.71
32,8,25.94
32,16,26.20
32,32,26.93
32,64,27.38
32,128,29.97
32,256,32.04
32,512,33.51
32,1024,36.37
32,2048,44.89
32,4096,56.66
32,8192,77.77
32,16384,102.18
32,32768,147.62
32,65536,231.45
32,131072,378.26
32,262144,576.99
32,524288,1217.59
32,1048576,2685.81
34,2,26.91
34,4,26.83
34,8,27.13
34,16,27.24
34,32,27.86
34,64,28.41
34,128,31.22
34,256,34.20
34,512,35.51
34,1024,39.25
34,2048,48.80
34,4096,61.28
34,8192,81.88
34,16384,108.65
34,32768,160.24
34,65536,240.81
34,131072,408.64
34,262144,611.43
